CID,Smiles,Density,Temp
5352774,CCC/C=C\CCC(=O)OC,0.8645,
5352807,CCCCC/C=C/CCO,0.844,
5352830,CCCCC/C=C\CCCOC(=O)C,0.883,
5352836,CCC/C=C\CCCO,0.8474999999999999,
5352837,CC/C=C\CCCCO,0.85,
5352838,CC/C=C\CCCCOC(=O)C,0.891,
5352874,CC/C=C/CC(=O)C=C,0.895,
5352876,CC/C=C/C=C/C(=O)C,0.885,
5352899,CCC/C=C/1\C2=CC=CC=C2C(=O)O1,1.0985,
5352905,C/C=C/C1=CC(=C(C(=C1)OC)O)OC,1.1015000000000001,
5352908,CCCSS/C=C\C,0.975,
5352972,CCC/C=C/COC=O,0.92,
5352973,CCCCCC(=O)OC/C=C/CCC,0.88,
5352974,CCCCC(=O)OC/C=C/CCC,0.876,
5353011,CC(=CCC/C(=C/COC(=O)C1=CC=CC=C1)/C)C,0.985,
5354133,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,0.9236,22
5354263,CCOC(=O)/C=C\C,0.9185000000000001,
5354264,CCC/C=C(\CC)/C=O,0.857,15
5354264,CCC/C=C(\CC)/C=O,0.8518,
5354342,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,0.8704,15
5354495,[Sb],6.684,25
5354495,[Sb],6.68,20
5354495,[Sb],6.69,
5354495,[Sb],6.69,
5354882,CC(=CCC/C(=C\COC=O)/C)C,0.9165000000000001,
5354883,C1=CC=C(C=C1)/C=C/COC=O,1.0785,
5354899,CCCCCCCCC/C=C\C=O,0.844,
5354998,CC(C)/C=C\C=O,0.862,
5355152,CC/C=C\CC(=O)O,0.9644999999999999,
5355152,CC/C=C\CC(=O)O,0.965,
5355254,CCCC(=O)OC/C=C/C1=CC=CC=C1,1.0150000000000001,
5355293,C1CCC/C=C\CCCCCCOC(=O)CCC1,0.953,
5355366,C/C=C\C=C\C(=O)OC,0.9355,
5355457,[Ba],3.51,20
5355457,[Ba],3.62,
5355457,[Ba],3.51,20
5355850,CCC(=O)OC/C=C/C1=CC=CC=C1,1.0314999999999999,
5355851,CC(C)C(=O)OC/C=C/C1=CC=CC=C1,1.0095,
5355853,CCC(=O)OC/C=C(\C)/CCC=C(C)C,0.9045000000000001,
5355855,CC(C)CC(=O)OC/C=C/C1=CC=CC=C1,0.993,
5355856,CCCC(=O)OC/C=C(\C)/CCC=C(C)C,0.8965000000000001,
5355858,CC(=CCCC(C)(C=C)OC(=O)/C=C/C1=CC=CC=C1)C,0.99,
5356787,CC1=CCCC(C1/C=C(/C)\C(=O)C)(C)C,0.9295,
5357002,C/C=C(\C)/C(=O)OCCC1=CC=CC=C1,1.1535,
5357153,C1CCC(CC1)OC(=O)/C=C/C2=CC=CC=C2,1.0514999999999999,
5357254,C/C=C(\C)/C(C)(C)C,0.735,25
5359268,[Al],2.7,
5359268,[Al],2.7,
5359268,[Al],2.7,
5359268,[Al],2.7,
5359268,[Al],2.7,
5359268,[Al],2.7,
5359327,[Sr],2.54,
5359367,[Bi],9.78,20
5359464,[Tl],11.8,
5359464,[Tl],1.1,
5359596,[As],5.727,25
5359596,[As],5.778,25
5359596,[As],5.73,
5359596,[As],5.73,
5359967,[In],7.31,
5359967,[In],7.31,20
5359967,[In],7.31,
5359967,[In],7.31,
5360315,[Mg+2].[Cl-].[Cl-],2.32,
5360316,[Ca+2].[Br-].[Br-],3.38,
5360545,[Na],0.971,20
5360545,[Na],0.968,20
5360835,[Ga],6.0947,29.8
5362561,CCCCC(CO)C(=O)C,0.947,
5362563,CC1=C(SC(=N1)C)C=C,1.053,
5362564,CCC(C)C1N=C(C(S1)C)C,0.9524999999999999,
5362566,CCOC(C)OCC(C)OC(C)OCC,0.918,
5362567,CCOC(C)OCC(COC(C)OCC)OC(C)OCC,0.955,
5362572,CC1=NC=CC(=N1)C(=O)C,1.0990000000000002,
5362579,CCC(CC)C(=O)OC/C=C(\C)/CCC=C(C)C,0.8925000000000001,
5362580,CCCCC/C=C(\C)/C=O,0.877,
5362581,CCOC(=O)C1C(O1)(C)C2=CC=C(C=C2)C,1.084,
5362583,CCCCC/C=C/CCC(=O)OCC,0.88,
5362584,CCC1N=C(C(S1)C)C,1.0055,
5362588,CCC(C)C(=O)/C=C/C,0.8485,
5362591,CCCCC/C=C/COC(=O)CCC,0.893,
5362592,CCCCC/C=C/C=C/C(=O)OCCC,0.916,
5362620,CCCCC/C=C\CCC=O,0.8465,
5362622,CC/C=C/CC(=O)OCC,0.899,
5362623,CC/C=C\CC(=O)OCC,0.898,
5362696,CCCCC/C=C/C=C/CO,0.866,
5362708,CCCCCCCCC/C=C/CC1CC(=O)OC1=O,1.002,25
5362720,CC/C=C\CCCCC=O,0.849,
5362782,CC/C=C/CC(=O)OC,0.917,
5362792,CC/C=C\CCCCCO,0.8474999999999999,
5362798,CCCCC/C=C\CCCO,0.847,
5362814,CC/C=C\CCC=O,0.849,
5362819,CC/C=C\CC(=O)OC,0.9195,
5362830,CC(C)CC(=O)OC/C=C(\C)/CCC=C(C)C,0.8885000000000001,
5362832,C/C=C(\C)/CSC,0.8614999999999999,
5363120,CC/C=C\CC/C=C/COC(=O)C,0.902,
5363140,CC(C)/C=C/C(=O)C,0.8405,
5363141,CCCCCC(=O)OC/C=C\CC,0.89,
5363199,CC(=O)OC/N=[N+](/C)\[O-],1.172,
5363199,CC(=O)OC/N=[N+](/C)\[O-],1.172,
5363203,CCCC/C=C/COC(=O)C,0.892,
5363206,CCC/C=C/CCOC(=O)C,0.886,
5363229,CCCC/C=C/C(=O)C,0.8365,
5363231,CC(C)CC/C=C/C(=O)C,0.8425,
5363233,CCCCCC/C=C/C(=O)C,0.8109999999999999,
5363265,CCCC/C=C\CC/C=C\CCCCCCOC(=O)C,0.885,20
5363269,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,0.8705,
5363289,CCCCCCCC/C=C\CCCCCCCCOC(=O)C,0.8694999999999999,
5363291,CC/C=C\CCOC(=O)C(=O)C,0.986,
5363388,CC/C=C\CCOC(=O)C,0.8985000000000001,
5363389,CC/C=C\CCCCCOC(=O)C,0.885,
5363491,C/C=C/C=C/COC(=O)C,0.93,
5363741,CC(=O)/C=C/C1C(=C)CCCC1(C)C,0.9335,
5363817,CC1=CCCC(C1/C=C/C(C)O)(C)C,0.9205000000000001,
5364079,CCNC(=O)NC(=O)/C(=N/OC)/C#N,1.32,25
5364231,CC/C=C\CCOC(=O)C(C)O,0.976,
5364360,CC/C=C/C#N,0.82,3.888888888888889
5364399,CCCCC/C=C/C(=O)OCC,0.891,
5364509,CCCCCCCC/C=C\CCCCCCCC(=O)OC,0.8739,
5364509,CCCCCCCC/C=C\CCCCCCCC(=O)OC,0.8739,20
5364519,CCCC/C=C\CCO,0.84,
5364532,CCCCC/C=C/C(=O)OC,0.898,
5364578,CCC/C=C/C(=O)C,0.844,
5364631,CCCCC/C=C\CCO,0.845,
5364729,C/C=C(\C)/C(=O)OCC=C,0.941,
5364778,CCC/C=C/C(=O)OCC,0.9,
5364778,CCC/C=C/C(=O)OCC,0.9,
5364919,CC/C=C\CO,0.847,
5364920,CC/C=C/CO,0.847,
5364941,CCCCCC/C=C/CO,0.84,
5364949,CCCCCCCCCC/C=C/CO,0.847,
5364959,CCCCC/C=C\CO,0.85,
5365004,CCCCCCCC/C=C/CO,0.843,
5365027,CCCCCC/C=C\CO,0.844,
5365049,CC/C=C\CCOC(=O)CC,0.862,
5365049,CC/C=C\CCOC(=O)CC,0.8985000000000001,
5365049,CC/C=C\CCOC(=O)CC,0.89,
5365069,CC/C=C\CCOC(=O)C(C)CC,0.878,
5365125,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,0.9436,
5365136,CCCCCCCC(=O)OC/C=C/CCC,0.884,
5365137,CCC/C=C/C(OCC)OCC,0.846,
5365587,CC/C=C\CCOC=O,0.908,
5365706,CC/C=C/C/C=C/CCO,0.867,
5365793,C/C=C/C(=O)OCC(C)C,0.89,
5365794,CCOC(/C=C(\C)/CCC=C(C)C)OCC,0.866,21.11111111111111
5365794,CCOC(/C=C(\C)/CCC=C(C)C)OCC,0.8714999999999999,
5365811,CCC(=O)/C=C/C,0.858,
5365818,CC(/C=C(\C)/CCC=C(C)C)O,0.865,
5365819,CC(/C=C(\C)/CCC=C(C)C)OC(=O)C,0.895,
5365850,CCCCC(=O)OC/C=C(\C)/CCC=C(C)C,0.8935,
5365891,CCCCC(=O)/C=C/C,0.8385,
5365909,CC/C=C(\C)/C(=O)O,0.979,
5365916,C/C=C/C(=O)C1C(C=CCC1(C)C)C,0.9299999999999999,
5365976,CC1=CCCC(C1/C=C/C(=O)CCC=C)(C)C,0.9305000000000001,
5365982,CCC(=O)OC/C=C(/C)\CCC=C(C)C,0.9,
5365991,CC(C)C(=O)OC/C=C(/C)\CCC=C(C)C,0.89,
5365992,CCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,0.89,
5366038,CCCCCCOC(=O)/C=C/C,0.8925000000000001,
5366044,CC(=CCC/C(=C/COC(=O)CC1=CC=CC=C1)/C)C,0.9744999999999999,
5366074,C/C=C/C(=O)C1=C(C=CCC1(C)C)C,0.9484999999999999,
5366077,C/C=C/C(=O)C1C(=CCCC1(C)C)C,0.933,
5366077,C/C=C/C(=O)C1C(=CCCC1(C)C)C,0.94,
5366203,CCCCC(/C=C/C)O,0.834,
5366352,CC/C=C\CCOC(C)OCC,0.851,
5366546,CC(C)OC(=O)/C=C(\C)/C=C/CC(C)CCCC(C)(C)OC,0.9261,20
5366552,C/C=C/SSC,0.958,
5367391,CC/C=C/C=C/CO,0.879,
5367412,CCCCC/C=C/C=C/C=C,0.792,
5367460,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,0.8919,25
5367530,CCCCCCC/C=C/C=C/C=O,0.986,
5367531,CCCCCC/C=C/C=C/C=O,0.901,
5367536,CC/C=C\CCCO,0.849,
5367679,CCC/C=C/C(=O)OCC/C=C\CC,0.901,
5367681,CC/C=C\CCOC(=O)CC(C)C,0.875,
5367682,CCCCC(=O)OCC/C=C\CC,0.882,
5367706,CC/C=C\CCOC(=O)C1=CC=CC=C1,0.9995,
5367745,C/C=C(\C)/C(=O)OC(C)C,0.9,
5367785,C/C=C(\C)/C(=O)OC/C=C(\C)/CCC=C(C)C,0.925,
5367807,C/C=C(/C)\C(=O)OCC(C)C,0.877,
5367848,CCCCC/C=C/CC1CCCC1=O,0.89,
5368076,CCCCCC/C=C/C(=O)OC,0.8965000000000001,
5368103,CC/C=C/SC,0.9455,
5368491,CCCCC/C(=C\C1=CC=CC=C1)/CO,0.958,
5368797,C/C(=C\CCC1(C2CC3C1(C3C2)C)C)/CO,0.977,25
5368798,C/C(=C\CCC1(C2CCC(C2)C1=C)C)/CO,0.97,
5368950,CCCOC(=O)/C=C/C=C/C,0.9215,
5369325,CCOC(=O)/C=C/SC,1.0855000000000001,
5369326,CCOC(=O)/C=C\SC,1.0855000000000001,
5369371,CC/C=C\CCC(OCC)OCC,0.85,
5369489,CC(/C=C/C1=CC=CC=C1)O,1.009,
5370101,CC(=C/C=C/C(=O)C)C,0.897,
5370364,CCC/C=C/C1OCC(O1)C,0.9225000000000001,
5370448,C/C=C/S/C=C/C,0.9085,
5370599,C1=CC=C(C=C1)CC(=O)OC/C=C/C2=CC=CC=C2,1.092,
5370602,CC(C)C/C=C(/C=O)\C1=CC=CC=C1,0.973,
5370644,C/C=C(\C=O)/C1=CC=CC=C1,1.0339999999999998,
5371002,CC1CC=C(C(C1(C)C)/C=C/C(=O)C)C,0.9355,
5371084,CCC(=O)/C=C/C1C(=CCCC1(C)C)C,0.93,25
5371560,C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,1.216,15
5371560,C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,1.216,15
5371560,C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,1.22,15
5371562,C/C(=C\C(=O)NC)/OP(=O)(OC)OC,1.22,20
5371578,CC(C1=CC=CC=C1)OC(=O)/C=C(\C)/OP(=O)(OC)OC,1.19,25
5371723,CCCCC/C(=C/C1=CC=CC=C1)/COC(=O)C,0.957,
5372353,CC/C=C\CCOC(=O)C1=CC=CC=C1N,1.0505,
5372813,C/C(=C\C1=CC=CC=C1)/C=O,1.0407,17.22222222222222
5372813,C/C(=C\C1=CC=CC=C1)/C=O,1.037,
5373729,CC1=C(C(CCC1)(C)C)/C=C/C(C)O,0.93,
5373773,CCOCCOC(=O)/C=C/C1=CC=C(C=C1)OC,1.10175,25
5373773,CCOCCOC(=O)/C=C/C1=CC=C(C=C1)OC,1.102,25
5373780,CC(C)C(=O)/C=C/C1=CC=C(C=C1)OC,1.021,
5375218,CCC(=O)/C=C/C1=C(CCCC1(C)C)C,0.9325000000000001,
5385520,CCCC/C(=C\C1=CC=CC=C1)/C=O,0.9804999999999999,
5460341,[Ca],1.55,20
5460341,[Ca],1.54,20
5460467,[Be],1.85,20
5460467,[Be],1.85,
5460467,[Be],1.85,
5460467,[Be],1.85,
5461123,[Si],2.33,25
5461123,[Si],2.33,25
5461123,[Si],2.33,25
5462222,[K],0.86,20
5462222,[K],0.862,20
5462224,[Mg],1.74,20
5462224,[Mg],1.738,20
5462309,[P],2.34,
5462309,[P],2.691,20
5462309,[P],1.83,
5462310,[C],1.65,
5462328,CC(=O)O[C@H]1C=C[C@H]2[C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)OC(=O)C)CCN3C,1.56E-06,25
5462814,C(=O)(N)/N=N/C(=O)N,1.65,20
5462814,C(=O)(N)/N=N/C(=O)N,1.65,20
5463238,CCCC(=O)/C=C/C,0.8485,
5463855,CCOC(=O)C(C)/C=C/C,0.873,
5463875,CCCCC/C=C/COC(=O)C,0.897,
5463904,CCCCCCC/C=C/C(=O)OCC,0.885,
5463905,CCCC(=O)C(CC)CC1=CC=CC=C1,0.934,
5463906,CCCCCCC/C=C/C(=O)OCCCC,0.88,
5463908,CC1=CC=C(C=C1)CCC(=O)C,0.9844999999999999,
5463910,CCC(C)CCCC(C)C=O,0.825,
5463911,CCOC(CC(C)CCCC(C)(C)O)OCC,0.905,
5463913,CCC(=O)/C=C/C1C(C=CCC1(C)C)C,0.9345,
5463914,CCCCCCCCCOC(=O)CC(C)C,0.856,
5463935,CCOC(=O)CCCSC,1.0205,
5463936,CCOCC=C(C)C,0.7995000000000001,
5463946,CCCC/C(=C\C)/C=O,1.4540000000000002,
5463954,CCCCCC(CCCC(=O)OCC(CO)O)O,1.048,
5497163,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,0.915,15
5702654,CCCCC/C=C/CCC=O,0.8465,
5821911,CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl,1.57,20
5916154,CC(C)/C=C/C=O,0.862,
5956805,CC(=CCC/C(=C/COC(=O)CC(=O)C)/C)C,0.962,
5978897,C/C=C/C=C/COC(=O)C(C)C,0.904,
5986428,C=C/C=C/C=O,0.805,
6005821,CCCCC/C(=C\C1=CC=CC=C1)/C(OC)OC,0.9584999999999999,
6008212,CCCCCC(CC)OC(=O)/C(=C/C)/C,0.882,
6017272,CC1COC(O1)/C=C/C2=CC=CC=C2,1.064,
6021887,CC/C=C/CCOC(=O)C1=CC=CC=C1O,1.0594999999999999,
6049834,C/C=C/C(=O)OC(=O)/C=C/C,1.0397,20
6086514,CC(C)C(=O)OC/C=C(\C)/CCC=C(C)C,0.889,
6093189,[C-]#N.[C-]#N.[Ni+2],2.4,25
6093189,[C-]#N.[C-]#N.[Ni+2],2.393,
6093192,[C-]#N.[C-]#N.[Ca+2],1.853,20
6093192,[C-]#N.[C-]#N.[Ca+2],1.853,20
6093208,[OH-].[OH-].[Ca+2],2.24,20
6093208,[OH-].[OH-].[Ca+2],2.24,
6093208,[OH-].[OH-].[Ca+2],2.24,
6093286,[OH-].[OH-].[Ba+2],4.495,
6096946,[NH4+].[NH4+].[O-]S(=O)(=S)[O-],2,20
6096946,[NH4+].[NH4+].[O-]S(=O)(=S)[O-],1.33,16
6096946,[NH4+].[NH4+].[O-]S(=O)(=S)[O-],1.679,
6097028,[NH4+].[NH4+].[O-]S(=O)(=O)[O-],1.78,15
6097028,[NH4+].[NH4+].[O-]S(=O)(=O)[O-],1.77,
6101499,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Ni+2],1.26,
6102852,C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])[C@H](CO)[C@@H](CO)O)CC(=O)[O-].[Gd+3],1.3,37
6112114,CC1=CC=CC=C1OCC2=CC=CC=C2/C(=N\OC)/C(=O)OC,1.258,
6125184,C/C(=N\NC(=O)NC1=CC(=CC(=C1)F)F)/C2=C(C=CC=N2)C(=O)O,0.24,25
6210220,C/C(=C\C1=CC=CO1)/C=O,1.1,
6232217,C1CC(OC1)COC(=O)/C=C/C2=CC=CC=C2,1.1099999999999999,
6284401,C1COC(O1)/C=C/C2=CC=CC=C2,1.099,
6326954,[Ge],5.323,25
6326970,[Se],4.28,
6326970,[Se],4.28,
6326970,[Se],4.28,
6327182,[Te],6.24,
6327182,[Te],6.1899999999999995,
6327182,[Te],6.24,
6327182,[Te],6.24,
6327349,CCCCO[P+](=O)OCCCC,0.98685,25
6327514,CCCCC(CC)CO[P+](=O)OCC(CC)CCCC,0.93,25
6327654,CCO[P+](=O)OCC,1.069,25
6364671,CC/C=C\CC/C=C/C(OCC)OCC,0.864,
6365451,CCCCCC/C=C/COC(=O)C,0.88,
6365572,CC(=CCC/C(=C/CS)/C)C,0.912,
6365761,C/C=C/CC/C=C/C=O,0.838,
6366434,CCCC/C=C/COC(=O)CC(C)C,0.8705,
6385721,CCCCC/C=C/1\CCCC1=O,0.9105000000000001,
6386037,C/C=C(\C)/C(=O)OCCC(C)CCC=C(C)C,0.906,
6386721,CCC(=O)OC/C=C/C=C/C,0.92,
6420241,CCCCCCCC/C=C\CCCCCCCC#N,0.848,17
6420258,CCOC(=O)CCCC=C,0.907,
6420388,CC(=O)OCCC(C)(C)S,1.005,
6421281,CCCCC/C=C\C/C=C\C=C\C=O,0.805,
6422476,COC1=CC=C(C=C1)CC2CC2,0.9874499999999999,
6422843,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,1.285,20
6426889,[O-]Cl(=O)=O.[K+],2.34,20
6426889,[O-]Cl(=O)=O.[K+],2.32,
6427087,CCCCC/C=C\C=C\C=O,0.871,
6427130,CCCCC/C=C/C=C/C(=O)C,0.8540000000000001,
6427135,CC1=CCC(CC1)C(C)(C)S,0.948,
6428543,CCCCCC(C(=O)C)O,0.93,
6428546,CCC(S)S,1.0150000000000001,
6428555,CCCC/C=C/C=C\C=O,0.86,
6428929,CC(=O)C(CC1=CC=CC=C1)O,1.084,
6428938,CC(CC(=O)C)SC,0.976,
6428990,CCC(=O)C1=NCCS1,1.2375,
6429039,CC(C)CC(=O)OC/C=C(/C)\CCC=C(C)C,0.891,
6429308,CC(CC(C)(C)S)O,1.156,
6429708,CCOC(=O)C(CC1=CC=CC=C1)O,1.097,
6430180,CCCCCCC/C=C\CCC=O,0.845,
6430188,CCCCC/C=C\CCCCCCC=O,0.839,
6430713,CC(=O)CSC,0.97,
6430759,CCCCC/C=C\CC/C=C/C=O,0.99,
6430878,CC(CCOC(=O)C)S,1.027,
6430879,CCCCC(CCOC(=O)C)S,0.982,
6430888,CCC(C(C)CO)S,0.99,
6430892,CC(CO)C(C)S,1.005,
6431148,C/C=C/CCCCCCCC=O,0.8454999999999999,
6432052,[O-2].[O-2].[O-2].[O-2].[Fe+2].[Fe+3].[Fe+3],1.04,
6432077,O=[U+2]=O.[F-].[F-],6.37,
6432115,C(/C=C\CCl)Cl,1.112,20
6432115,C(/C=C\CCl)Cl,1.188,25
6432115,C(/C=C\CCl)Cl,1.1858,
6432173,C[C@@]12CCCC(C1=CC(=O)O2)(C)C,1.0545,
6432469,C[C@H]1CC[C@H](C(=O)C1)C(C)C,0.91,
6432696,CC1(C2CCC1([C@@H](C2)OC=O)C)C,1.0099999999999998,
6432705,[Cu+].[I-],5.67,
6432923,CCCC(CCCC(=O)OCC)O,0.965,
6433417,C/C=C(\C)/CO,0.866,
6433516,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,0.98,
6433715,CCC/C=C/CCC(=O)O,0.927,
6434541,CC/C=C\C/C=C\CCO,0.867,
6435060,CC(CCCC(C)(C)O)/C=C/N1C=CC2=CC=CC=C21,0.7321,20
6435060,CC(CCCC(C)(C)O)/C=C/N1C=CC2=CC=CC=C21,0.75,
6435060,CC(CCCC(C)(C)O)/C=C/N1C=CC2=CC=CC=C21,0.7321,20
6435826,CC/C(=C\C1=CC=CO1)/C=O,1.06,
6435833,C/C=C/C=C/C(=O)OCC=C,0.946,
6435834,CCCCC/C(=C/C1=CC=CC=C1)/COC=O,0.9895,
6435835,CCCCC/C(=C/C1=CC=CC=C1)/COC(=O)CC(C)C,0.9444999999999999,
6435838,CCCC/C=C(\CC)/C=O,0.8945000000000001,
6435839,CCCCCCCOC(=O)/C=C/C1=CC=CC=C1,0.986,
6435861,CCCCCCOC(=O)/C=C/CCC,0.885,
6435866,C/C=C/C(C)C(=O)O,0.963,
6435869,CC/C=C\CCCC=O,0.849,
6435882,CC/C=C\CCOC(=O)C/C=C\CC,0.9,
6435903,C/C=C/CCCCCCCC(=O)OC,0.886,
6435925,C/C=C(\CSC)/C=O,0.9844999999999999,
6436311,CC/C=C(\C)/C(=O)OCC,0.909,
6436336,CCCCC/C=C\C=C\C(=O)OC,0.92,
6436486,CCC/C=C/C(OC)OC,0.869,
6436488,CCC/C=C/C=C/CO,0.869,
6436596,CCCCCCCC/C=C\CCCCCCCC(=O)OC1COC2C1OCC2O,1.05,22.77777777777778
6436625,CC/C=C\C=C/C=C\C=O,0.87,
6436627,C/C=C(/C)\C1CCC(O1)(C)C,0.8614999999999999,
6437002,CC/C=C/CC1CCCC1=O,0.9025000000000001,
6437114,CC/C=C/CC/C=C/C(OCC)OCC,0.864,
6437137,CCC/C=C/CCOC(=O)C(C)C,0.8835,
6437428,CC(=CCC/C(=C/CC1CCCC1=O)/C)C,0.9135,
6437467,CC1=CCCC(C1/C=C(\C)/C(C)OC(=O)C)(C)C,0.93,
6437648,CCC(C)C(=O)OC/C=C(\C)/CCC=C(C)C,0.9,
6438319,C/C=C/CCC1CCCC(=O)O1,0.9909999999999999,
6441535,CC(=CCC/C(=C/COC/C=C(/CCC=C(C)C)\C)/C)C,0.8714999999999999,
6451142,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl,1.36,20
6451222,[O-][As](=O)([O-])[O-].[O-][As](=O)([O-])[O-].[Zn+2].[Zn+2].[Zn+2],3.31,15
6451245,CC1=CC=CC=C1C(O)O.C(C(CO)O)O,1.153,
6455146,CCCCCCC1COC(=O)CO1,1.283,
6537093,CCCOC(=O)/C=C/C1=CC=CO1,1.0739999999999998,
6537497,CCCC(CCCC(CCC(CCC(CCC(CCCC(CCC)Cl)Cl)Cl)Cl)Cl)Cl,1.35,25
6537497,CCCC(CCCC(CCC(CCC(CCC(CCCC(CCC)Cl)Cl)Cl)Cl)Cl)Cl,1.0350000000000001,
6537506,C1=C(C(=C(C(=C1Br)Br)Br)Br)OC2=CC(=C(C(=C2Br)Br)Br)Br,2.76,
6537958,CCCC(=O)OC/C=C/C=C/C,0.91,
6537961,CC1(CC/C(=C\C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C,1.3475000000000001,20
6850757,C[C@@H]1CC[C@H]([C@@H](C1)OCC(CO)O)C(C)C,0.994,
6857559,C/C(=C/CC[C@@]1(C2CC3C1(C3C2)C)C)/CO,0.977,25
6914062,CC/C=C\CCCC(=O)OC,0.923,
6918037,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1CN(CCN(CCN(CCN1CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],1.1753,25
6918204,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)O.[Gd+3],1.22,20
6950274,CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C2(C)C)C,0.983,
6992244,CCCCC[C@H](C=C)O,0.835,
6993580,CCOC(=O)[C@@H]([C@H](C(=O)OCC)O)O,1.2065000000000001,
9548611,C/C=N/N(C)C=O,1.05,20
9568069,CCOP(=O)(/N=C/1\SCC(S1)C)OCC,1.539,26
9570071,CC(C)(/C=N/OC(=O)NC)SC,1.195,25
9570071,CC(C)(/C=N/OC(=O)NC)SC,1.195,
9570092,CC(C)(/C=N/O)SC,1.05,
9576037,CC1=NNC(=O)N(C1)/N=C/C2=CN=CC=C2,1.36,20
9576412,CC1=NN(C(=C1/C=N/OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,1.25,20
9793908,CC1C2=C(C=C(C=C2)C)OC1=O,1.1015000000000001,
9816930,[Br-].[Br-].[Cd+2],5.19,
9828343,C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)\C)O[C@@H]1C,1.127,
9833996,CCOC(=O)CC(C)S,1.016,
9834513,C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N,1.531,20
9834711,C[C@@H]1CC[C@H]([C@@H](C1)OCC(C)(CO)O)C(C)C,0.9824999999999999,
9837728,CC1CCC(C(C1)OC(=O)OCCO)C(C)C,0.85,
9839306,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C,1.03,20
9855795,C[C@@H]1CCC=C2[C@]1(C[C@@H](CC2)C(=C)C)C,0.9165000000000001,
9861187,CCCCCCCCCCCCCCCCCC(=O)[O-].[NH4+],1.01,20
9862076,CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,1.446,20
9881215,[B-](F)(F)(F)F.[B-](F)(F)(F)F.[Zn+2],1.45,20
9898836,CC(CC(=O)OC)S,1.055,
9907219,C1=CC=C(C=C1)[Sn+](C2=CC=CC=C2)C3=CC=CC=C3.[OH-],1.54,20
9907219,C1=CC=C(C=C1)[Sn+](C2=CC=CC=C2)C3=CC=CC=C3.[OH-],1.54,20
9920327,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O,1.16,21
9942315,CC(=CCCC1(CCC(=O)O1)C)C,0.9755,
9964072,[B-](F)(F)(F)F.[NH4+],1.871,15
9964072,[B-](F)(F)(F)F.[NH4+],1.871,15
9964407,CCCCCCOC(=O)CC(C)S,0.9515,
